t,phase,target_deg,yaw_deg,gyro,az_cmd,rpm1,rpm2
0.573764510001638,HOLD,0.0,0.433195545926957,0.014044446099433117,-0.04553662489277252,-7.9343366622924805,-7.1135430335998535
0.5908267380000325,HOLD,0.0,0.4479916968823121,0.015135277222725563,-0.04602416933745423,-7.9343366622924805,-7.1135430335998535
0.611114217001159,HOLD,0.0,0.4655847452129586,0.015135277222725563,-0.046638282575118775,-7.9343366622924805,-7.1135430335998535
0.6198018220020458,HOLD,0.0,0.47311852773220026,0.015135277222725563,-0.046901261195298694,-7.9343366622924805,-7.1135430335998535
0.6358540399996855,HOLD,0.0,0.4880420745716276,0.01622610834601801,-0.04783537277593936,-7.9343366622924805,-7.1135430335998535
0.656118721999519,HOLD,0.0,0.5068818966482457,0.01622610834601801,-0.04849300662739316,-7.9343366622924805,-7.1135430335998535
0.6677844020014163,HOLD,0.0,0.5177273338300534,0.01622610834601801,-0.04887158380267469,-5.055611610412598,-4.04448938369751
0.6828753049994702,HOLD,0.0,0.5128935291015916,-0.0055905076005728915,-0.04030675102725284,-5.055611610412598,-4.04448938369751
0.7031898669993097,HOLD,0.0,0.506386521146924,-0.0055905076005728915,-0.04007961360072801,-5.055611610412598,-4.04448938369751
0.7118132670002524,HOLD,0.0,0.5036243384130379,-0.0055905076005728915,-0.03998319523423191,-5.055611610412598,-4.04448938369751
0.7298379300009401,HOLD,0.0,0.5170020183611381,0.012953615907463245,-0.04115093283250984,-5.055611610412598,-4.04448938369751
0.7501034449996951,HOLD,0.0,0.5320428306984575,0.012953615907463245,-0.041675956227431456,-5.055611610412598,-4.04448938369751
0.758785957001237,HOLD,0.0,0.538486882756337,0.012953615907463245,-0.04190089607859128,-5.055611610412598,-4.04448938369751
0.7790126569998392,HOLD,0.0,0.5534988870849182,0.012953615907463245,-0.04242491388430605,-5.055611610412598,-4.04448938369751
0.7992327280007885,HOLD,0.0,0.5685059714541649,0.012953615907463245,-0.042948759951041915,-5.055611610412598,-4.04448938369751
0.8068956200004322,HOLD,0.0,0.5761089970511656,0.01731693853798788,-0.04552009944324045,-5.055611610412598,-4.04448938369751
0.8271463660021254,HOLD,0.0,0.5962015339440764,0.01731693853798788,-0.0462214612909599,-5.055611610412598,-4.04448938369751
0.8357558589996188,HOLD,0.0,0.6047437652113555,0.01731693853798788,-0.04651964141312155,-1.9379844665527344,-1.107419729232788
0.8518332249986997,HOLD,0.0,0.5965794778531909,-0.008863000039127655,-0.037607433657426616,-1.9379844665527344,-1.107419729232788
0.8720878150015778,HOLD,0.0,0.5862939439470298,-0.008863000039127655,-0.03724840079345057,-1.9379844665527344,-1.107419729232788
0.8837543539993931,HOLD,0.0,0.5803695296580945,-0.008863000039127655,-0.03704159972226233,-1.9379844665527344,-1.107419729232788
0.8988221830004477,HOLD,0.0,0.584018769466019,0.0042269692494301125,-0.03550319364558202,-1.9379844665527344,-1.107419729232788
0.9191026160006004,HOLD,0.0,0.588930436795196,0.0042269692494301125,-0.035674643178895564,-1.9379844665527344,-1.107419729232788
0.9277621729997918,HOLD,0.0,0.5910276732396916,0.0042269692494301125,-0.0357478505411941,-1.9379844665527344,-1.107419729232788
0.9437936319991422,HOLD,0.0,0.631983041155634,0.04458770823839586,-0.05198912730868484,-1.9379844665527344,-1.107419729232788
0.9640485449999687,HOLD,0.0,0.6837280142169047,0.04458770823839586,-0.05379536761123472,-1.9379844665527344,-1.107419729232788
0.9727489180004341,HOLD,0.0,0.7059547483684518,0.04458770823839586,-0.05457122699705465,-5.771515846252441,-5.0925140380859375
0.9898288670010515,HOLD,0.0,0.7175637762288063,0.011862784784170799,-0.05373582092119694,-5.771515846252441,-5.0925140380859375
1.0109236700009205,HOLD,0.0,0.7319016501724178,0.011862784784170799,-0.05423630713730079,-5.771515846252441,-5.0925140380859375
1.0188284409996413,HOLD,0.0,0.7372744242217171,0.011862784784170799,-0.05442385233155275,-5.771515846252441,-5.0925140380859375
1.0338280200012377,HOLD,0.0,0.739969661152737,0.0031361385917989537,-0.05003476529646283,-5.771515846252441,-5.0925140380859375
1.054078572000435,HOLD,0.0,0.7436084323219788,0.0031361385917989537,-0.050161782371722655,-5.771515846252441,-5.0925140380859375
1.062729823999689,HOLD,0.0,0.7451629542112577,0.0031361385917989537,-0.050216045422247134,-5.771515846252441,-5.0925140380859375
1.0829846820015518,HOLD,0.0,0.7488024991153762,0.0031361385917989537,-0.050343089505949234,-5.771515846252441,-5.0925140380859375
1.1032088819993078,HOLD,0.0,0.7524365351592199,0.0031361385917989537,-0.05046994129415168,-5.771515846252441,-5.0925140380859375
1.111824986001011,HOLD,0.0,0.7577542866916372,0.010771953660878353,-0.05012335702609058,-5.771515846252441,-5.0925140380859375
1.1320561409993388,HOLD,0.0,0.7702407023005554,0.010771953660878353,-0.05055921515438665,-5.771515846252441,-5.0925140380859375
1.1437196629995015,HOLD,0.0,0.777439282073674,0.010771953660878353,-0.05081049299140342,-8.97592830657959,-7.615939140319824
1.1587835460013594,HOLD,0.0,0.8036833909395877,0.030406908292206936,-0.05915480001054019,-8.97592830657959,-7.615939140319824
1.1790169609994336,HOLD,0.0,0.8389337938983189,0.030406908292206936,-0.060385271199109414,-8.97592830657959,-7.615939140319824
1.1927237710006011,HOLD,0.0,0.8628136271279494,0.030406908292206936,-0.06121883462847782,-8.97592830657959,-7.615939140319824
1.2077733959995385,HOLD,0.0,0.8617554503784086,-0.0012271846208022907,-0.05447083196754922,-8.97592830657959,-7.615939140319824
1.227993274002074,HOLD,0.0,0.8603337402173685,-0.0012271846208022907,-0.0544212049209108,-8.97592830657959,-7.615939140319824
1.236703877999389,HOLD,0.0,0.8597212758785516,-0.0012271846208022907,-0.05439982588238399,-8.97592830657959,-7.615939140319824
1.251753420001478,HOLD,0.0,0.8605442977004154,0.0009544769272906706,-0.04993236712344892,-8.97592830657959,-7.615939140319824
1.2719858630007366,HOLD,0.0,0.8616507594183663,0.0009544769272906706,-0.04997098992349996,-8.97592830657959,-7.615939140319824
1.2807363940009964,HOLD,0.0,0.862129304078736,0.0009544769272906706,-0.04998769428338254,-7.808521270751953,-6.790018558502197
1.2947953049988428,HOLD,0.0,0.8892586076532204,0.03367939886811655,-0.06042770428988881,-7.808521270751953,-6.790018558502197
1.315023728999222,HOLD,0.0,0.928293142804893,0.03367939886811655,-0.061790266610653115,-7.808521270751953,-6.790018558502197
1.3237151020002784,HOLD,0.0,0.9450647758752537,0.03367939886811655,-0.06237570704668144,-7.808521270751953,-6.790018558502197
1.340765052002098,HOLD,0.0,0.9715721201545469,0.027134415853652172,-0.0682774096395309,-7.808521270751953,-6.790018558502197
1.3610002630011877,HOLD,0.0,1.003031549915911,0.027134415853652172,-0.0693755508998023,-7.808521270751953,-6.790018558502197
1.3727178959998128,HOLD,0.0,1.021248807561817,0.027134415853652172,-0.07001145315301263,-7.808521270751953,-6.790018558502197
1.3929401349996624,HOLD,0.0,1.0526880699180092,0.027134415853652172,-0.07110889043804036,-7.808521270751953,-6.790018558502197
1.4131442990001233,HOLD,0.0,1.0840992312984452,0.027134415853652172,-0.07220534681396815,-7.808521270751953,-6.790018558502197
1.4221467550014495,HOLD,0.0,1.086279513594377,0.0042269692494301125,-0.06709961176211945,-7.808521270751953,-6.790018558502197
1.4426639369994518,HOLD,0.0,1.0912485185710266,0.0042269692494301125,-0.06727306275690048,-7.808521270751953,-6.790018558502197
1.4509264590014936,HOLD,0.0,1.093249598102895,0.0042269692494301125,-0.06734291360975123,-8.481532096862793,-7.1135430335998535
1.4659410640015267,HOLD,0.0,1.1119005522063004,0.021680261168512516,-0.07082979848389163,-8.481532096862793,-7.1135430335998535
1.4863538860008703,HOLD,0.0,1.1372571037925658,0.021680261168512516,-0.0717149091081559,-8.481532096862793,-7.1135430335998535
1.4948701850007637,HOLD,0.0,1.14783594364733,0.021680261168512516,-0.07208418028116956,-8.481532096862793,-7.1135430335998535
1.5118924390008033,HOLD,0.0,1.162597429650722,0.015135277222725563,-0.07225013477627115,-8.481532096862793,-7.1135430335998535
1.5324889270013955,HOLD,0.0,1.1804584467251389,0.015135277222725563,-0.07287360188767816,-8.481532096862793,-7.1135430335998535
1.5410872450011084,HOLD,0.0,1.1879148006724587,0.015135277222725563,-0.07313387774082777,-8.481532096862793,-7.1135430335998535
1.556100083002093,HOLD,0.0,1.1981188390223458,0.011862784784170799,-0.07190161404070376,-8.481532096862793,-7.1135430335998535
1.5763889129993913,HOLD,0.0,1.2119089031896404,0.011862784784170799,-0.07238297808826492,-8.481532096862793,-7.1135430335998535
1.5878296939990832,HOLD,0.0,1.2196850590414428,0.011862784784170799,-0.07265441713378927,-9.506026268005371,-8.148022651672363
1.6028500409993285,HOLD,0.0,1.244914547246669,0.029316076237591915,-0.07924564752467858,-9.506026268005371,-8.148022651672363
1.6231605100001616,HOLD,0.0,1.2790297869339258,0.029316076237591915,-0.08043649403997791,-9.506026268005371,-8.148022651672363
1.6317730490009126,HOLD,0.0,1.2934961605225619,0.029316076237591915,-0.0809414657398684,-9.506026268005371,-8.148022651672363
1.6470958960017015,HOLD,0.0,1.3240221445454807,0.03477023092273157,-0.08875712956341911,-9.506026268005371,-8.148022651672363
1.6673497359988687,HOLD,0.0,1.3643715911022758,0.03477023092273157,-0.09016559095096624,-9.506026268005371,-8.148022651672363
1.6757824060005078,HOLD,0.0,1.3811710507410313,0.03477023092273157,-0.09075200271747061,-9.506026268005371,-8.148022651672363
1.6960234219986887,HOLD,0.0,1.4214949494875437,0.03477023092273157,-0.09215957231820551,-9.506026268005371,-8.148022651672363
1.716234985000483,HOLD,0.0,1.4617601723432716,0.03477023092273157,-0.09356509374396896,-9.506026268005371,-8.148022651672363
1.725852321000275,HOLD,0.0,1.4725045402072012,0.019498600784572773,-0.0932315756523103,-9.506026268005371,-8.148022651672363
1.7461043180010165,HOLD,0.0,1.4951298187417013,0.019498600784572773,-0.09402134686152594,-9.506026268005371,-8.148022651672363
1.754780331000802,HOLD,0.0,1.5048225522870353,0.019498600784572773,-0.09435968708929511,-10.583483695983887,-9.469432830810547
1.7698428539988527,HOLD,0.0,1.524474438312104,0.022771093223127536,-0.09578781046968465,-10.583483695983887,-9.469432830810547
1.7901132779988984,HOLD,0.0,1.55092100786624,0.022771093223127536,-0.09671096989883937,-10.583483695983887,-9.469432830810547
1.8017739030001394,HOLD,0.0,1.5661344799741408,0.022771093223127536,-0.09724202025672575,-10.583483695983887,-9.469432830810547
1.8158524720020068,HOLD,0.0,1.5915418971789779,0.03149773848417681,-0.10221327905017902,-10.583483695983887,-9.469432830810547
1.8361508679990948,HOLD,0.0,1.6281741582858131,0.03149773848417681,-0.10349198618770811,-10.583483695983887,-9.469432830810547
1.8447879170016677,HOLD,0.0,1.64376133247929,0.03149773848417681,-0.10403608120922422,-10.583483695983887,-9.469432830810547
1.8598343480007316,HOLD,0.0,1.6558690072296973,0.014044446099433117,-0.10074489993295614,-10.583483695983887,-9.469432830810547
1.8800749570000335,HOLD,0.0,1.672156372022648,0.014044446099433117,-0.10131343621717694,-10.583483695983887,-9.469432830810547
1.8888949969987152,HOLD,0.0,1.6792537478452778,0.014044446099433117,-0.10156118136988959,-12.1485595703125,-10.413050651550293
1.9038455949994386,HOLD,0.0,1.6996940185904983,0.023861923415097408,-0.10323061726149887,-12.1485595703125,-10.413050651550293
1.9240840269994806,HOLD,0.0,1.7273637498962007,0.023861923415097408,-0.10419647309035218,-12.1485595703125,-10.413050651550293
1.9329719000015757,HOLD,0.0,1.7395151387906898,0.023861923415097408,-0.1046206365801504,-12.1485595703125,-10.413050651550293
1.9488823780011444,HOLD,0.0,1.7712117939349215,0.03477023092273157,-0.11085513024555851,-12.1485595703125,-10.413050651550293
1.9691484690010839,HOLD,0.0,1.811585646786113,0.03477023092273157,-0.11226444357349649,-12.1485595703125,-10.413050651550293
1.9779749350018392,HOLD,0.0,1.8291696218857807,0.03477023092273157,-0.11287824009565228,-12.1485595703125,-10.413050651550293
1.9982053950006957,HOLD,0.0,1.8694724911025518,0.03477023092273157,-0.11428507562731893,-12.1485595703125,-10.413050651550293
2.018410254000628,HOLD,0.0,1.9097243583296737,0.03477023092273157,-0.1156901308536967,-12.1485595703125,-10.413050651550293
2.02684540500195,HOLD,0.0,1.9238927755236097,0.029316076237591915,-0.11810549738101037,-12.1485595703125,-10.413050651550293
2.047216652001225,HOLD,0.0,1.9581101032514963,0.029316076237591915,-0.11929990744118149,-12.1485595703125,-10.413050651550293
2.059060016999865,HOLD,0.0,1.9780032546905741,0.029316076237591915,-0.11999430942360101,-14.227086067199707,-12.03830337524414
2.0768772270021145,HOLD,0.0,2.0146120543907555,0.03586106297734659,-0.1254268286735678,-14.227086067199707,-12.03830337524414
2.0971423629998753,HOLD,0.0,2.0562505771754838,0.03586106297734659,-0.12688028731008819,-14.227086067199707,-12.03830337524414
2.108778894998977,HOLD,0.0,2.0801600146859633,0.03586106297734659,-0.1277148841238036,-14.227086067199707,-12.03830337524414
2.1258169200009434,HOLD,0.0,2.1141029548566332,0.03477023092273157,-0.13178708828554825,-14.227086067199707,-12.03830337524414
2.1460642410020228,HOLD,0.0,2.15443941435101,0.03477023092273157,-0.13319509633909665,-14.227086067199707,-12.03830337524414
2.154996883000422,HOLD,0.0,2.1722349119443454,0.03477023092273157,-0.1338162763891655,-14.227086067199707,-12.03830337524414
2.169825712000602,HOLD,0.0,2.191581900323018,0.022771093223127536,-0.1320018562317684,-14.227086067199707,-12.03830337524414
2.1900584309987607,HOLD,0.0,2.2179792766311257,0.022771093223127536,-0.13292329849269727,-14.227086067199707,-12.03830337524414
2.203786611000396,HOLD,0.0,2.235890261979243,0.022771093223127536,-0.1335485098258995,-16.68003273010254,-15.076183319091797
2.2187836160010193,HOLD,0.0,2.2563939797947667,0.023861923415097408,-0.13270875071024651,-16.68003273010254,-15.076183319091797
2.239020214001357,HOLD,0.0,2.2840612036789936,0.023861923415097408,-0.13367451901357888,-16.68003273010254,-15.076183319091797
2.2487736160001077,HOLD,0.0,2.297395933000977,0.023861923415097408,-0.13413998887664055,-16.68003273010254,-15.076183319091797
2.2638174169987906,HOLD,0.0,2.33394766926129,0.04240604785445612,-0.14158915583433868,-16.68003273010254,-15.076183319091797
2.2840495980017295,HOLD,0.0,2.3831055479154335,0.04240604785445612,-0.14330508950595994,-16.68003273010254,-15.076183319091797
2.2957572960003745,HOLD,0.0,2.411551596191354,0.04240604785445612,-0.14429804390915207,-16.68003273010254,-15.076183319091797
2.3159899310012406,HOLD,0.0,2.460710577918617,0.04240604785445612,-0.14601401608528902,-16.68003273010254,-15.076183319091797
2.3362128260014288,HOLD,0.0,2.509845894487322,0.04240604785445612,-0.14772916219155627,-16.68003273010254,-15.076183319091797
2.341889514002105,HOLD,0.0,2.521864506892012,0.036951891306671314,-0.15090564482246568,-16.68003273010254,-15.076183319091797
2.362129992001428,HOLD,0.0,2.564717392224188,0.036951891306671314,-0.1524014927085178,-16.68003273010254,-15.076183319091797
2.37100646700128,HOLD,0.0,2.583510553400288,0.036951891306671314,-0.15305749778727962,-18.3818416595459,-15.596713066101074
2.388830510000844,HOLD,0.0,2.6167913846196136,0.03258857053879183,-0.15467945277723827,-18.3818416595459,-15.596713066101074
2.4090595150009904,HOLD,0.0,2.65456273095003,0.03258857053879183,-0.15599792148999195,-18.3818416595459,-15.596713066101074
2.417752000001201,HOLD,0.0,2.6707932307404314,0.03258857053879183,-0.15656447281116545,-18.3818416595459,-15.596713066101074
2.4328229220009234,HOLD,0.0,2.703643130882759,0.038042723361286335,-0.1602609996328757,-18.3818416595459,-15.596713066101074
2.4530928269996366,HOLD,0.0,2.7478251892275933,0.038042723361286335,-0.1618032444097269,-18.3818416595459,-15.596713066101074
2.4617514589990606,HOLD,0.0,2.766698301075394,0.038042723361286335,-0.16246204029340944,-18.3818416595459,-15.596713066101074
2.4788111689995276,HOLD,0.0,2.809214295852518,0.04349687618378084,-0.16816766880072254,-18.3818416595459,-15.596713066101074
2.4991193800015026,HOLD,0.0,2.8598261639832807,0.04349687618378084,-0.16993435627965653,-18.3818416595459,-15.596713066101074
2.5107952450016455,HOLD,0.0,2.888924607939883,0.04349687618378084,-0.17095008358815605,-20.26578140258789,-17.607975006103516
2.528938139999809,HOLD,0.0,2.938675827916329,0.047860200676950626,-0.17780929083242591,-20.26578140258789,-17.607975006103516
2.549199563000002,HOLD,0.0,2.9942364489098607,0.047860200676950626,-0.17974872237400555,-20.26578140258789,-17.607975006103516
2.5577546679996885,HOLD,0.0,3.0176961509477156,0.047860200676950626,-0.18056762045820032,-20.26578140258789,-17.607975006103516
2.5727960069998517,HOLD,0.0,3.0542419053208327,0.04240604785445612,-0.18375969645473372,-20.26578140258789,-17.607975006103516
2.5930234309998923,HOLD,0.0,3.1033882259441743,0.04240604785445612,-0.1854752266749699,-20.26578140258789,-17.607975006103516
2.601722878000146,HOLD,0.0,3.12452516416821,0.04240604785445612,-0.18621304500657004,-20.26578140258789,-17.607975006103516
2.621937551000883,HOLD,0.0,3.173640503847065,0.04240604785445612,-0.1879274937878329,-20.26578140258789,-17.607975006103516
2.6421282250012155,HOLD,0.0,3.2226975334529953,0.04240604785445612,-0.18963990716357657,-20.26578140258789,-17.607975006103516
2.6507760800013784,HOLD,0.0,3.2334397905220684,0.021680261168512516,-0.18325767881003013,-20.26578140258789,-17.607975006103516
2.671000207999896,HOLD,0.0,3.258561948786033,0.021680261168512516,-0.1841346075638567,-20.26578140258789,-17.607975006103516
2.6797126560013567,HOLD,0.0,3.269384442471561,0.021680261168512516,-0.1845123838600342,-22.017337799072266,-19.81560516357422
2.692749197001831,HOLD,0.0,3.2978000278003696,0.038042723361286335,-0.18664349669212327,-22.017337799072266,-19.81560516357422
2.7129695090006862,HOLD,0.0,3.341873988903833,0.038042723361286335,-0.18818196816342597,-22.017337799072266,-19.81560516357422
2.724690957002167,HOLD,0.0,3.3674230824748315,0.038042723361286335,-0.18907379977085403,-22.017337799072266,-19.81560516357422
2.7417351299991424,HOLD,0.0,3.408835097710551,0.04240604785445612,-0.19317605902870136,-22.017337799072266,-19.81560516357422
2.761950127998716,HOLD,0.0,3.4579512270350397,0.04240604785445612,-0.1948905353737967,-22.017337799072266,-19.81560516357422
2.7707126770001196,HOLD,0.0,3.4792414834067773,0.04240604785445612,-0.19563370551835774,-22.017337799072266,-19.81560516357422
2.7867801370011875,HOLD,0.0,3.5052255784616286,0.028225246045622043,-0.19299376659961964,-22.017337799072266,-19.81560516357422
2.8070464379998157,HOLD,0.0,3.5379999865836083,0.028225246045622043,-0.19413780926386148,-22.017337799072266,-19.81560516357422
2.815708107998944,HOLD,0.0,3.552007530811267,0.028225246045622043,-0.19462676479764424,-22.913818359375,-21.20383071899414
2.831748067001172,HOLD,0.0,3.576944654700336,0.027134415853652172,-0.19222333860257645,-22.913818359375,-21.20383071899414
2.85196275799899,HOLD,0.0,3.6083721822720602,0.027134415853652172,-0.1933203662663522,-22.913818359375,-21.20383071899414
2.8607083810020413,HOLD,0.0,3.621968893104294,0.027134415853652172,-0.19379498100928033,-22.913818359375,-21.20383071899414
2.8757495429999835,HOLD,0.0,3.6444131276518466,0.0260435856616823,-0.19152298368978027,-22.913818359375,-21.20383071899414
2.8959591050006566,HOLD,0.0,3.674569584294523,0.0260435856616823,-0.19257564260807952,-22.913818359375,-21.20383071899414
2.904696932000661,HOLD,0.0,3.687608060886349,0.0260435856616823,-0.19303077130002266,-22.913818359375,-21.20383071899414
2.9249052429986477,HOLD,0.0,3.7177626507984014,0.0260435856616823,-0.19408336505713064,-22.913818359375,-21.20383071899414
2.9450982119997207,HOLD,0.0,3.747894347573793,0.0260435856616823,-0.19513515969301692,-22.913818359375,-21.20383071899414
2.9527631029995973,HOLD,0.0,3.7574155790844452,0.021680261168512516,-0.19127782445204855,-22.913818359375,-21.20383071899414
2.9729748040008417,HOLD,0.0,3.7825223006881856,0.021680261168512516,-0.19215421436478225,-22.913818359375,-21.20383071899414
2.9846881960002065,HOLD,0.0,3.797072529387167,0.021680261168512516,-0.19266211316021303,-22.842988967895508,-21.742122650146484
3.0027620069995464,HOLD,0.0,3.813875526023225,0.01622610834601801,-0.18771523612751323,-22.842988967895508,-21.742122650146484
3.0229875779987196,STEP+10,10.0,3.8326789870903935,0.01622610834601801,0.16069424965856735,-22.842988967895508,-21.742122650146484
3.031708163998701,STEP+10,10.0,3.840786407115284,0.01622610834601801,0.16041124731201442,-22.842988967895508,-21.742122650146484
3.0467588729989075,STEP+10,10.0,3.8406688234521313,-0.00013635384675581008,0.17138706644422216,-22.842988967895508,-21.742122650146484
3.0669673340016743,STEP+10,10.0,3.8405109448517707,-0.00013635384675581008,0.17139257744701164,-22.842988967895508,-21.742122650146484
3.0756992810020165,STEP+10,10.0,3.840442726516359,-0.00013635384675581008,0.17139495871613797,-22.842988967895508,-21.742122650146484
3.0927482219995,STEP+10,10.0,3.83285061992351,-0.0077721693814964965,0.18349167119490586,-22.842988967895508,-21.742122650146484
3.1129535250001936,STEP+10,10.0,3.8238529458659416,-0.0077721693814964965,0.18380574926955756,-22.842988967895508,-21.742122650146484
3.122704778001207,STEP+10,10.0,3.8195105909825235,-0.0077721693814964965,0.18395732604956896,-22.918773651123047,-23.255815505981445
3.1387340430010227,STEP+10,10.0,3.8113707299128587,-0.008863000039127655,0.19414315143674474,-22.918773651123047,-23.255815505981445
3.1589496609994967,STEP+10,10.0,3.8011049864775313,-0.008863000039127655,0.19450149348296766,-22.918773651123047,-23.255815505981445
3.1677032850020623,STEP+10,10.0,3.7966597868231626,-0.008863000039127655,0.19465666022272216,-22.918773651123047,-23.255815505981445
3.183760494001035,STEP+10,10.0,3.7744556774620652,-0.024134631108609028,0.20946173478979052,-22.918773651123047,-23.255815505981445
3.2039706489995297,STEP+10,10.0,3.7465088224500884,-0.024134631108609028,0.21043726406086347,-22.918773651123047,-23.255815505981445
3.2216676829993958,STEP+10,10.0,3.722037142575633,-0.024134631108609028,0.21129148683547003,-22.918773651123047,-23.255815505981445
3.2418743839989475,STEP+10,10.0,3.6940950637965786,-0.024134631108609028,0.2122668493845623,-22.918773651123047,-23.255815505981445
3.2620627710020926,STEP+10,10.0,3.6661783098407277,-0.024134631108609028,0.2132413279305598,-22.918773651123047,-23.255815505981445
3.270741533000546,STEP+10,10.0,3.647125715230698,-0.038315431054797955,0.22,-22.918773651123047,-23.255815505981445
3.290961161001178,STEP+10,10.0,3.6027373133445426,-0.038315431054797955,0.22,-22.918773651123047,-23.255815505981445
3.2997009790015,STEP+10,10.0,3.583550681731042,-0.038315431054797955,0.22,-22.86164665222168,-23.649980545043945
3.3157334190000256,STEP+10,10.0,3.5744071805443975,-0.009953831162420101,0.22,-22.86164665222168,-23.649980545043945
3.3359536210009537,STEP+10,10.0,3.5628753462754603,-0.009953831162420101,0.22,-22.86164665222168,-23.649980545043945
3.344698837001488,STEP+10,10.0,3.557887840138796,-0.009953831162420101,0.22,-22.86164665222168,-23.649980545043945
3.359745027999452,STEP+10,10.0,3.553068357222454,-0.0055905076005728915,0.22,-22.86164665222168,-23.649980545043945
3.3799567749993003,STEP+10,10.0,3.54659428219653,-0.0055905076005728915,0.22,-22.86164665222168,-23.649980545043945
